Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
175,SQL Developer,VisionData,Mumbai,,3-6,"SQL, Python, Statistics, Excel, Pandas",MCA,Full Time,122,403,4.7,IT,Finance,Closed
176,Data Scientist,ByteWorks,Pune,968397,2-5,"Python, Tableau, Azure",BCA,Full Time,140,482,4.7,Analytics,Healthcare,On Hold
177,ML Engineer,VisionData,Bengaluru,4.5 LPA,5+,"Python, Pandas, Power BI, Tableau, Excel, SQL",BSc,Contract,60,49,2.6,Data Engineering,E-commerce,Closed
178,ML Engineer,DataCorp,Indore,,0-2,"Python, Machine Learning, Azure, Excel",BCA,Contract,20,242,4.6,AI,Retail,Closed
179,BI Developer,SmartSoft,Chennai,1074691,1-3,"Tableau, SQL, Pandas, Statistics, Power BI, Excel",BCA,Contract,144,31,2.9,Analytics,IT,On Hold
180,SQL Developer,AnalyticsHub,Chennai,,1-3,"Statistics, Pandas, Excel, Tableau, Python",B.Tech,Remote,8,257,3.9,Data Engineering,E-commerce,On Hold
181,Data Analyst,VisionData,Bhopal,15.1 LPA,5+,"SQL, NumPy, Power BI, Azure",MCA,Internship,160,75,4.6,AI,Healthcare,On Hold
182,sql developer ,TechNova,Delhi,,Fresher,"SQL, Pandas, Statistics",MCA,Internship,37,290,4.0,Analytics,IT,On Hold
183,SQL Developer,TechNova,Pune,,1-3,"Tableau, Statistics, Machine Learning",MCA,Internship,158,311,4.2,Business,IT,Closed
184,BI Developer,FutureAI,Chennai,,,"Excel, Python, NumPy, Power BI, Pandas",,Full Time,58,68,3.3,Business,Healthcare,Closed
185,Data Analyst,InsightIQ,Bhopal,,1-3,"Azure, SQL, Excel, NumPy, Statistics, Pandas",,Remote,34,399,4.6,Data Engineering,IT,Open
186,ML Engineer,FutureAI,Mumbai,,,"Excel, Python, Azure, Statistics",MCA,Remote,162,472,2.8,Analytics,Finance,Closed
187,BI Developer,DataCorp,Bengaluru,8.2 LPA,Fresher,"Azure, NumPy, Power BI, Pandas, Excel, Tableau",MCA,Full Time,41,437,3.9,IT,Finance,On Hold
188,SQL Developer,InsightIQ,Pune,342052,3-6,"Excel, Tableau, Pandas, Statistics",B.Tech,Internship,64,311,4.5,AI,Healthcare,Closed
189,Data Scientist,TechNova,Mumbai,,3-6,"Machine Learning, NumPy, Tableau, SQL, Excel, Power BI",,Contract,76,350,2.8,Analytics,Healthcare,Closed
190,Power BI Developer,ByteWorks,Pune,1384843,5+,"Tableau, Azure, Statistics, SQL, Pandas",B.Tech,Remote,75,132,4.8,Business,Retail,On Hold
191,Data Engineer,FutureAI,Pune,,,"Azure, Excel, Machine Learning",,Internship,75,49,3.7,AI,E-commerce,Open
192,Data Engineer,FutureAI,Bengaluru,,2-5,"SQL, Excel, Machine Learning, Azure, NumPy",B.Tech,Remote,13,443,4.1,Data Engineering,E-commerce,Open
193,Business Analyst,InsightIQ,Hyderabad,1411151,1-3,"Excel, Statistics, SQL, Pandas, Machine Learning, Azure",MCA,Remote,36,161,4.7,IT,IT,Closed
194,Business Analyst,SmartSoft,,6.1 LPA,0-2,"Power BI, Machine Learning, Python, NumPy, Excel",M.Tech,Remote,162,219,3.5,Business,Retail,Open
195,Data Analyst,TechNova,Hyderabad,16.4 LPA,0-2,"Statistics, Excel, Machine Learning",,Contract,79,66,2.8,Data Engineering,E-commerce,Closed
196,Power BI Developer,InsightIQ,Mumbai,,2-5,"SQL, Python, Tableau, Power BI",BSc,Internship,42,485,4.8,Business,IT,Open
197,Data Analyst,VisionData,Bengaluru,,,"Power BI, Excel, Python, Tableau",M.Tech,Full Time,152,24,4.2,Analytics,IT,On Hold
198,Business Analyst,AnalyticsHub,Indore,,1-3,"Pandas, NumPy, Azure",MCA,Full Time,169,266,3.2,Data Engineering,Finance,Closed
199,ML Engineer,AnalyticsHub,Bengaluru,,,"Statistics, SQL, Tableau",M.Tech,Internship,91,360,3.5,IT,IT,On Hold
200,SQL Developer,InsightIQ,Bhopal,1708516,,"Excel, NumPy, Machine Learning, SQL, Python, Statistics",M.Tech,Full Time,25,463,3.1,IT,Retail,Closed
201,Data Engineer,VisionData,Bhopal,,Fresher,"NumPy, Python, SQL, Pandas, Azure",B.Tech,Full Time,35,339,4.1,AI,Healthcare,Closed
202,BI Developer,VisionData,Chennai,,,"SQL, Machine Learning, Statistics, Azure, Python",MCA,Internship,28,67,4.2,Analytics,Finance,Open
203,SQL Developer,SmartSoft,Bhopal,12.2 LPA,2-5,"Azure, NumPy, Statistics, SQL, Tableau, Excel",MCA,Full Time,16,133,4.1,Analytics,E-commerce,On Hold
204,data engineer ,VisionData,Pune,,,"Machine Learning, Statistics, SQL, Excel",M.Tech,Full Time,2,329,4.8,Data Engineering,Retail,Closed
205,ML Engineer,VisionData,hyderabad ,993936,,"SQL, NumPy, Machine Learning, Azure",BCA,Full Time,117,227,4.5,Business,IT,Closed
206,data analyst ,DataCorp,Bengaluru,515258,3-6,"Machine Learning, SQL, NumPy, Azure, Pandas, Python",M.Tech,Internship,167,343,3.6,AI,Healthcare,Open
207,Data Scientist,DataCorp,Hyderabad,,Fresher,"NumPy, Machine Learning, Azure, Statistics",BSc,Contract,162,493,4.5,Data Engineering,E-commerce,Closed
208,Data Scientist,FutureAI,PUNE,,0-2,"Python, Power BI, NumPy",B.Tech,Remote,55,234,4.6,IT,Healthcare,Open
209,Data Analyst,TechNova,Delhi,,,"Python, SQL, NumPy, Excel, Machine Learning, Tableau",M.Tech,Remote,130,399,4.8,IT,E-commerce,Open
210,BI Developer,VisionData,Mumbai,9.3 LPA,1-3,"SQL, Pandas, Machine Learning, Tableau",MCA,Internship,35,211,4.0,Data Engineering,Healthcare,On Hold
211,Business Analyst,InsightIQ,Mumbai,,5+,"Statistics, Excel, Azure, SQL, Tableau",B.Tech,Contract,143,245,4.0,Business,E-commerce,Closed
212,bi developer ,InsightIQ,Bengaluru,13.1 LPA,5+,"Python, Statistics, SQL, Azure, Excel, NumPy",BSc,Internship,15,353,4.5,IT,E-commerce,Open
213,Data Analyst,VisionData,,,2-5,"NumPy, SQL, Excel, Machine Learning, Pandas",,Contract,141,27,2.5,AI,Finance,On Hold
214,Business Analyst,InsightIQ,Bhopal,916935,2-5,"Excel, Machine Learning, Azure, Pandas, Statistics, SQL",B.Tech,Remote,71,284,3.2,IT,E-commerce,Closed
215,Data Analyst,FutureAI,Chennai,,,"Machine Learning, NumPy, Power BI",M.Tech,Contract,18,401,4.3,Data Engineering,Finance,Open
216,Data Engineer,AnalyticsHub,Hyderabad,1438921,5+,"Statistics, Power BI, Pandas",BSc,Contract,92,150,3.0,Data Engineering,E-commerce,Closed
217,Data Analyst,ByteWorks,Delhi,16.6 LPA,,"SQL, Machine Learning, NumPy",B.Tech,Remote,65,276,4.3,Analytics,E-commerce,Closed
218,business analyst ,TechNova,Bhopal,1377715,0-2,"NumPy, Python, Tableau, Machine Learning, SQL, Power BI",,Internship,175,217,4.6,IT,E-commerce,On Hold
219,Business Analyst,FutureAI,Bhopal,379453,3-6,"SQL, Power BI, Python, Excel, Machine Learning, Statistics",BCA,Contract,104,198,3.6,Business,Retail,Closed
220,Data Analyst,DataCorp,Mumbai,1645160,3-6,"Pandas, SQL, Python",B.Tech,Contract,175,154,4.0,AI,Retail,Closed
221,Business Analyst,FutureAI,Mumbai,,Fresher,"Python, NumPy, Power BI, Tableau, SQL, Machine Learning",M.Tech,Internship,31,21,2.5,Data Engineering,Retail,On Hold
222,Business Analyst,InsightIQ,Hyderabad,9.2 LPA,3-6,"Tableau, Excel, Machine Learning",BSc,Internship,29,92,4.2,Data Engineering,IT,On Hold
223,data engineer ,ByteWorks,Pune,,5+,"Statistics, SQL, Tableau, Machine Learning, Python, Power BI",,Internship,25,145,4.0,IT,Healthcare,Closed
224,data analyst ,ByteWorks,Hyderabad,17.4 LPA,,"Machine Learning, Tableau, Power BI, Statistics, Pandas, NumPy",BCA,Remote,70,430,3.4,AI,Retail,Closed
225,Business Analyst,AnalyticsHub,Bengaluru,,5+,"Machine Learning, Tableau, NumPy, Statistics, Python, SQL",,Full Time,19,456,2.5,Data Engineering,IT,On Hold
226,Data Engineer,VisionData,Hyderabad,10.1 LPA,,"Azure, Excel, Python, Tableau, Power BI, Pandas",M.Tech,Contract,34,237,3.8,Analytics,Retail,Closed
227,SQL Developer,ByteWorks,,5.4 LPA,0-2,"Excel, Power BI, Statistics",MCA,Internship,16,135,3.4,Analytics,Finance,On Hold
228,BI Developer,InsightIQ,Delhi,,5+,"Pandas, NumPy, Statistics, Python, Azure",MCA,Contract,150,334,4.7,Analytics,E-commerce,Closed
229,Business Analyst,SmartSoft,Pune,1311058,0-2,"Excel, Statistics, Pandas, Power BI, NumPy, Azure",B.Tech,Contract,54,76,3.0,AI,E-commerce,On Hold
230,SQL Developer,AnalyticsHub,Pune,,5+,"Excel, Pandas, Machine Learning",MCA,Full Time,62,22,2.8,Data Engineering,Finance,Open
231,power bi developer ,TechNova,Bengaluru,6.9 LPA,Fresher,"Azure, Power BI, Python",BCA,Remote,155,241,4.7,IT,Finance,Closed
232,Data Scientist,AnalyticsHub,Delhi,,2-5,"Azure, Power BI, Tableau, SQL",BCA,Full Time,4,103,3.8,Data Engineering,Retail,Open
233,Data Scientist,SmartSoft,Pune,1414489,3-6,"Power BI, NumPy, Python",M.Tech,Full Time,173,332,3.6,Business,Healthcare,Open
234,sql developer ,AnalyticsHub,Bhopal,,1-3,"Excel, NumPy, Pandas, Power BI, Tableau, Machine Learning",M.Tech,Remote,65,96,2.5,Analytics,E-commerce,On Hold
235,Power BI Developer,ByteWorks,Bhopal,,0-2,"Statistics, Python, Pandas",MCA,Contract,66,437,3.8,Data Engineering,Healthcare,On Hold
236,BI Developer,FutureAI,Mumbai,,,"Pandas, Excel, Azure, Tableau, NumPy",,Remote,35,437,4.7,Analytics,Finance,Closed
237,Business Analyst,VisionData,Indore,1009755,,"SQL, Excel, Pandas, NumPy",B.Tech,Internship,120,474,4.0,Analytics,IT,Closed
238,BI Developer,TechNova, ,,5+,"Machine Learning, SQL, Python, Azure",MCA,Remote,2,103,4.6,Data Engineering,Healthcare,Open
239,Data Engineer,AnalyticsHub,Indore,1590146,0-2,"Azure, Statistics, Excel",B.Tech,Contract,102,180,4.2,Business,E-commerce,Open
240,data engineer ,FutureAI,Hyderabad,,3-6,"SQL, Azure, Tableau",BCA,Remote,103,294,2.5,IT,Retail,On Hold
241,BI Developer,SmartSoft,Delhi,,3-6,"Statistics, SQL, Tableau",MCA,Internship,86,492,4.4,Business,E-commerce,Open
242,Power BI Developer,ByteWorks,Indore,,5+,"SQL, Tableau, Azure, Excel, Machine Learning, NumPy",BSc,Internship,73,47,3.5,AI,IT,On Hold
243,SQL Developer,AnalyticsHub,Hyderabad,7.0 LPA,5+,"NumPy, Machine Learning, Statistics, SQL",BCA,Contract,52,117,3.0,IT,E-commerce,Closed
244,Data Analyst,SmartSoft,Mumbai,1691301,3-6,"SQL, Azure, Statistics, Machine Learning",BSc,Remote,147,444,3.2,IT,E-commerce,Closed
245,power bi developer ,InsightIQ,Chennai,,Fresher,"Excel, Power BI, Python, Tableau, Azure, Machine Learning",,Remote,80,352,2.5,IT,Retail,On Hold
246,BI Developer,SmartSoft, indore ,11.2 LPA,1-3,"Machine Learning, Azure, Tableau",BCA,Remote,108,107,3.5,AI,Healthcare,Closed
247,ML Engineer,VisionData,Delhi,,0-2,"NumPy, Power BI, Statistics, Tableau, Machine Learning",BCA,Internship,121,412,2.5,Business,Retail,Open
248,Data Analyst,AnalyticsHub,hyderabad ,9.0 LPA,2-5,"NumPy, Tableau, Statistics, Azure, Pandas",,Full Time,115,381,3.3,AI,Healthcare,On Hold
249,Business Analyst,FutureAI,Mumbai,17.4 LPA,1-3,"Machine Learning, Python, Pandas, Statistics, Power BI",,Remote,114,455,2.7,Data Engineering,Healthcare,Closed
250,Data Scientist,InsightIQ,Mumbai,1584107,0-2,"Power BI, Machine Learning, Pandas, Statistics",BSc,Contract,167,149,4.3,Data Engineering,Retail,Closed
251,BI Developer,DataCorp,Hyderabad,4.9 LPA,0-2,"Machine Learning, Statistics, NumPy, Excel, SQL, Azure",MCA,Full Time,24,32,4.8,Business,E-commerce,Open
252,Data Scientist,VisionData,Bengaluru,6.9 LPA,0-2,"Pandas, Statistics, SQL",BCA,Contract,113,320,2.8,Data Engineering,Finance,Open
253,SQL Developer,InsightIQ,Pune,,3-6,"Machine Learning, Azure, NumPy",M.Tech,Remote,161,383,4.1,Data Engineering,Retail,On Hold
254,BI Developer,InsightIQ,Bengaluru,,Fresher,"Machine Learning, NumPy, Excel, Pandas, Python",B.Tech,Internship,88,146,3.7,Analytics,Retail,Closed
255,Power BI Developer,VisionData,Delhi,11.2 LPA,0-2,"Python, Pandas, Tableau, NumPy, SQL",BCA,Remote,96,112,3.2,Business,Finance,On Hold
256,Data Scientist,SmartSoft,Chennai,,1-3,"Tableau, Statistics, Azure, Excel, SQL",,Remote,48,164,2.5,Analytics,E-commerce,Open
257,ML Engineer,DataCorp,Pune,1799874,Fresher,"SQL, Tableau, Statistics, Azure",MCA,Internship,87,215,3.3,Business,Healthcare,Closed
258,Data Scientist,SmartSoft,Pune,,0-2,"Machine Learning, SQL, Power BI",BSc,Remote,3,62,4.9,IT,Retail,Closed
259,SQL Developer,VisionData,Bengaluru,10.8 LPA,1-3,"Python, Excel, NumPy, Machine Learning",BCA,Full Time,140,266,2.8,Business,Healthcare,Open
260,BI Developer,DataCorp,Delhi,7.9 LPA,,"Python, Excel, SQL, NumPy, Machine Learning",BCA,Full Time,10,297,4.5,Business,E-commerce,Open
261,Data Analyst,ByteWorks,Pune,1738530,5+,"SQL, Excel, Power BI, Statistics, Python",M.Tech,Full Time,32,249,3.1,Data Engineering,Healthcare,Closed
262,SQL Developer,SmartSoft,Bengaluru,582553,3-6,"Python, Pandas, Machine Learning, NumPy",,Remote,48,290,3.0,AI,Healthcare,On Hold
263,Data Engineer,SmartSoft,Indore,,,"Tableau, Statistics, Power BI, Python, Azure, SQL",,Remote,47,452,2.5,AI,E-commerce,Open
264,BI Developer,ByteWorks,Delhi,10.5 LPA,5+,"SQL, Statistics, Pandas, Azure, Tableau",BSc,Full Time,24,267,4.1,Analytics,Finance,Open
265,SQL Developer,FutureAI,Indore,,1-3,"Excel, SQL, NumPy",BCA,Full Time,3,476,4.8,Business,IT,Closed
266,BI Developer,TechNova,Bhopal,1073993,,"Machine Learning, Statistics, Pandas",BSc,Full Time,55,491,3.8,Analytics,Finance,On Hold
267,Data Scientist,ByteWorks,,,5+,"Excel, Azure, Statistics, Tableau, Machine Learning, SQL",,Remote,26,85,4.5,Data Engineering,Retail,On Hold
268,Data Engineer,VisionData,Delhi,,,"Power BI, Statistics, NumPy, Azure, Pandas",,Contract,155,123,3.9,IT,Retail,On Hold
269,Business Analyst,FutureAI,Indore,372693,1-3,"Machine Learning, NumPy, Statistics, Excel, Python",BCA,Internship,80,11,4.4,AI,E-commerce,On Hold
270,ml engineer ,AnalyticsHub,Bengaluru,,,"SQL, Python, NumPy, Power BI",BSc,Full Time,146,204,3.9,IT,IT,On Hold
271,BI Developer,TechNova,Delhi,1773978,Fresher,"NumPy, Power BI, Azure, Pandas, Machine Learning",B.Tech,Contract,89,450,4.5,Business,IT,Open
272,Data Engineer,AnalyticsHub,Pune,3.6 LPA,Fresher,"Pandas, Python, Tableau",,Remote,114,385,4.0,Data Engineering,IT,Open
273,Power BI Developer,FutureAI,Bhopal,1297939,2-5,"Tableau, Pandas, Power BI, SQL, NumPy, Python",M.Tech,Remote,178,66,4.4,Business,E-commerce,Open
274,Data Scientist,VisionData,Delhi,1201913,1-3,"Pandas, Excel, Statistics, SQL, Python, Power BI",BSc,Internship,82,176,4.0,Analytics,Healthcare,Open
275,Business Analyst,DataCorp,Bhopal,,5+,"Azure, NumPy, Power BI, Excel, Python",B.Tech,Internship,158,474,2.9,AI,IT,Closed
276,ML Engineer,FutureAI,Chennai,8.0 LPA,3-6,"Tableau, NumPy, Statistics",,Internship,177,357,4.2,Business,E-commerce,On Hold
277,Data Analyst,SmartSoft,Indore,,Fresher,"Tableau, Power BI, Python",MCA,Contract,169,436,4.8,AI,IT,Open
278,Data Scientist,InsightIQ,Hyderabad,,3-6,"Pandas, Excel, Azure, Tableau, Machine Learning",MCA,Full Time,10,126,4.8,AI,Healthcare,Closed
279,Data Analyst,FutureAI,Delhi,,,"Power BI, Python, Machine Learning, NumPy, Azure, Pandas",B.Tech,Contract,57,77,3.4,Business,Finance,Open
280,SQL Developer,InsightIQ,Hyderabad,,5+,"Statistics, Excel, Pandas, SQL, Tableau, NumPy",BCA,Internship,35,158,4.2,Data Engineering,Finance,Closed
281,Business Analyst,ByteWorks,Pune,1468827,5+,"Azure, Power BI, Machine Learning, Python",B.Tech,Contract,105,492,3.5,Business,Healthcare,Open
282,ML Engineer,AnalyticsHub,Indore,12.3 LPA,1-3,"SQL, Power BI, Statistics, Python",B.Tech,Remote,34,257,4.6,Business,Healthcare,Open
283,BI Developer,VisionData,Hyderabad,367590,5+,"NumPy, Azure, Power BI, SQL, Pandas, Machine Learning",,Internship,52,33,2.9,Business,E-commerce,Closed
284,Data Engineer,VisionData,Indore,,3-6,"NumPy, Excel, Pandas, Statistics, Python",B.Tech,Remote,116,423,4.7,IT,E-commerce,On Hold
285,BI Developer,FutureAI,Chennai,,0-2,"Python, Statistics, Pandas, Tableau, Machine Learning, Azure",MCA,Contract,156,470,2.6,Data Engineering,Finance,Closed
286,SQL Developer,TechNova,Pune,,2-5,"SQL, Statistics, Azure, NumPy, Tableau, Machine Learning",M.Tech,Internship,116,46,3.1,IT,IT,Open
287,Power BI Developer,VisionData,Indore,13.6 LPA,,"NumPy, Machine Learning, SQL",BCA,Contract,144,446,4.1,IT,Finance,Open
288,Data Scientist,InsightIQ,Hyderabad,7.3 LPA,Fresher,"Python, Pandas, Tableau, Power BI",M.Tech,Contract,3,234,3.7,Business,E-commerce,Open
289,ML Engineer,FutureAI,Hyderabad,466524,Fresher,"Excel, Azure, NumPy, Statistics, Pandas, Machine Learning",BCA,Internship,14,334,3.4,IT,IT,On Hold
290,Business Analyst,SmartSoft,Mumbai,,Fresher,"Machine Learning, SQL, Python, NumPy, Excel",B.Tech,Contract,82,188,4.7,Analytics,Retail,On Hold
291,Data Engineer,VisionData,Hyderabad,,5+,"Tableau, NumPy, Power BI",BCA,Full Time,27,292,4.3,Data Engineering,IT,Closed
292,SQL Developer,SmartSoft,Chennai,8.3 LPA,,"Pandas, Machine Learning, Tableau, NumPy, Azure",BCA,Internship,74,99,2.5,Analytics,Retail,On Hold
293,Data Analyst,AnalyticsHub,Bengaluru,8.0 LPA,1-3,"Excel, Pandas, Statistics",B.Tech,Contract,76,259,3.9,Analytics,IT,On Hold
294,SQL Developer,SmartSoft,Indore,,5+,"Machine Learning, Pandas, Python, Statistics, SQL",BCA,Remote,39,321,3.7,Data Engineering,Healthcare,Closed
295,Data Engineer,ByteWorks,Bhopal,11.0 LPA,0-2,"Python, Statistics, Tableau, NumPy, Machine Learning, Power BI",BSc,Full Time,86,192,4.1,IT,E-commerce,On Hold
296,ML Engineer,ByteWorks,Chennai,,,"Power BI, SQL, Tableau, Machine Learning, Azure, Python",BSc,Internship,134,154,2.9,AI,IT,Open
297,ml engineer ,ByteWorks,Chennai,16.6 LPA,5+,"NumPy, Statistics, Python",M.Tech,Contract,83,73,4.4,Analytics,E-commerce,On Hold
298,Data Analyst,FutureAI, ,1796689,5+,"Excel, Python, NumPy, Azure",M.Tech,Full Time,85,239,4.7,Analytics,E-commerce,On Hold
299,SQL Developer,DataCorp,Bengaluru,,0-2,"Python, Tableau, Excel, Power BI, SQL",BCA,Contract,29,7,4.9,Data Engineering,E-commerce,Open
300,ml engineer ,InsightIQ,Bhopal,,1-3,"Statistics, Machine Learning, Azure, Power BI",M.Tech,Contract,138,227,2.6,Analytics,Retail,On Hold
301,SQL Developer,ByteWorks,Bengaluru,9.4 LPA,1-3,"SQL, Pandas, Python",BCA,Full Time,119,290,2.8,Business,IT,Closed
302,Power BI Developer,InsightIQ,Mumbai,,,"NumPy, Azure, Excel, SQL, Pandas",BSc,Remote,124,15,2.7,Analytics,Healthcare,Closed
303,Data Engineer,DataCorp,Bengaluru,1365247,3-6,"Power BI, Tableau, Machine Learning, Statistics, Pandas, SQL",MCA,Remote,151,211,3.1,IT,E-commerce,Open
304,Data Engineer,AnalyticsHub,,,5+,"Pandas, SQL, Machine Learning, Statistics, NumPy, Tableau",,Full Time,146,428,3.7,Data Engineering,E-commerce,Closed
305,Power BI Developer,ByteWorks,Chennai,1151011,5+,"Statistics, SQL, NumPy, Azure, Power BI",,Full Time,23,111,4.5,Data Engineering,IT,Open
306,ML Engineer,ByteWorks,Bengaluru,11.7 LPA,3-6,"NumPy, Statistics, Tableau, Excel",,Contract,111,367,5.0,AI,IT,On Hold
307,Data Engineer,TechNova, indore ,567503,5+,"Azure, Statistics, Pandas",M.Tech,Contract,28,440,3.2,Analytics,Finance,Closed
308,Business Analyst,AnalyticsHub,Delhi,,,"Machine Learning, Pandas, Statistics, Excel, NumPy, Tableau",BSc,Remote,39,147,5.0,IT,Finance,Open
309,Data Scientist,InsightIQ,Delhi,9.6 LPA,,"Python, Power BI, NumPy",MCA,Remote,159,92,3.6,Business,E-commerce,Closed
310,BI Developer,VisionData,Mumbai,10.5 LPA,Fresher,"Machine Learning, Excel, Power BI, Statistics, Tableau, Python",B.Tech,Remote,180,188,2.8,Business,IT,Open
311,BI Developer,TechNova,PUNE,485485,3-6,"NumPy, Statistics, SQL, Tableau, Pandas",B.Tech,Remote,116,262,4.8,Data Engineering,Healthcare,Closed
312,Data Analyst,SmartSoft,PUNE,,3-6,"Tableau, Azure, Power BI, Python, Machine Learning",B.Tech,Contract,159,13,3.2,Analytics,Finance,On Hold
313,Data Analyst,DataCorp,Pune,,3-6,"Tableau, Azure, Power BI",,Internship,168,228,3.4,IT,Healthcare,On Hold
314,SQL Developer,VisionData,PUNE,17.5 LPA,0-2,"NumPy, Power BI, Python, Statistics",,Remote,163,85,3.0,AI,IT,On Hold
315,Power BI Developer,VisionData,Chennai,7.5 LPA,1-3,"SQL, Python, Power BI, Excel, Pandas",BCA,Remote,3,147,4.8,Business,Retail,On Hold
316,BI Developer,ByteWorks,Bengaluru,,1-3,"Statistics, Python, SQL, Tableau, Machine Learning",B.Tech,Contract,167,299,3.5,IT,E-commerce,Open
317,Data Scientist,SmartSoft,Mumbai,442505,0-2,"Power BI, Machine Learning, Python, Statistics, NumPy",,Contract,64,98,2.6,Data Engineering,IT,Open
318,Data Scientist,InsightIQ,Bengaluru,4.9 LPA,1-3,"Azure, SQL, Statistics, Python",MCA,Full Time,163,232,4.8,AI,Retail,On Hold
319,BI Developer,FutureAI,Pune,1102787,2-5,"Tableau, Power BI, SQL, Statistics, Python",B.Tech,Remote,51,312,3.5,Business,IT,Open
320,SQL Developer,TechNova,Chennai,,0-2,"Excel, SQL, NumPy, Machine Learning, Power BI, Python",,Full Time,9,340,3.5,IT,Healthcare,Closed
321,ML Engineer,TechNova,Delhi,1214479,5+,"Statistics, NumPy, Azure",MCA,Full Time,145,274,4.8,AI,Healthcare,On Hold
322,BI Developer,AnalyticsHub,Pune,,3-6,"Pandas, Python, SQL, Power BI, Tableau",B.Tech,Remote,169,97,3.2,Business,IT,On Hold
323,ML Engineer,SmartSoft, ,593481,Fresher,"NumPy, SQL, Azure, Machine Learning, Statistics",M.Tech,Contract,127,273,4.9,Business,IT,Open
324,Business Analyst,AnalyticsHub, ,,Fresher,"Python, Machine Learning, Azure, Excel, NumPy",,Internship,125,334,2.5,Data Engineering,IT,Open
325,Data Scientist,DataCorp,Bhopal,9.8 LPA,2-5,"Python, Power BI, Azure, Statistics",M.Tech,Internship,16,411,3.0,AI,Retail,Closed
326,data analyst ,InsightIQ,Mumbai,15.5 LPA,Fresher,"Azure, Statistics, Power BI",B.Tech,Contract,36,387,3.5,AI,E-commerce,Open
327,SQL Developer,DataCorp,Indore,1088803,Fresher,"Excel, Python, Power BI, Statistics, Machine Learning, Tableau",BCA,Full Time,180,333,4.0,AI,Retail,On Hold
328,Data Analyst,InsightIQ,Chennai,9.2 LPA,3-6,"Power BI, Excel, Azure, Machine Learning, NumPy, Tableau",B.Tech,Contract,89,214,2.5,IT,Finance,Open
329,BI Developer,TechNova,Hyderabad,14.6 LPA,Fresher,"Azure, Machine Learning, Excel",BCA,Remote,127,90,2.9,Analytics,IT,On Hold
330,Data Analyst,DataCorp,Indore,,3-6,"Tableau, Excel, Pandas, Power BI, NumPy",BCA,Internship,7,248,3.8,Analytics,Finance,On Hold
331,ML Engineer,DataCorp, indore ,,5+,"Azure, Machine Learning, Pandas, SQL, Statistics, Power BI",MCA,Internship,96,456,3.1,Business,E-commerce,Closed
332,Data Engineer,InsightIQ,Chennai,,5+,"Pandas, Power BI, Excel",BCA,Contract,69,103,3.3,Analytics,E-commerce,Open
333,bi developer ,InsightIQ,Pune,14.4 LPA,3-6,"Power BI, SQL, NumPy, Excel, Pandas",M.Tech,Internship,22,210,4.6,Business,Finance,On Hold
