Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
365,Data Engineer      ,VisionData  ,Hyderabad ,1051000,2-5    ,"Azure, Python, Power BI                                       ",BSc   ,Contract  ,105,179,2.6,IT              ,Finance   ,Open   
366,Data Engineer      ,TechNova    ,Chennai   ,1286100,5+     ,"Azure, SQL, Statistics, Pandas, Power BI                      ",MCA   ,Remote    ,68,10,4.2,Data Engineering,IT        ,Closed 
367,Data Engineer      ,SmartSoft   ,Mumbai    ,977700,0-2    ,"Azure, Pandas, Machine Learning, Tableau, Python, Excel       ",M.Tech,Contract  ,93,496,3.6,Business        ,IT        ,On Hold
368,Data Scientist     ,DataCorp    ,Mumbai    ,1003900,1-3    ,"Tableau, Azure, Python, Power BI                              ",B.Tech,Remote    ,109,107,3.4,Analytics       ,Healthcare,On Hold
379,Data Analyst       ,TechNova    ,Hyderabad ,536000,Fresher,"Pandas, Machine Learning, Power BI                            ",MCA   ,Internship,67,359,4.6,Analytics       ,Retail    ,On Hold
386,Data Scientist     ,ByteWorks   ,Bhopal    ,1000100,0-2    ,"Python, NumPy, Machine Learning, Statistics, Tableau, Excel   ",BSc   ,Internship,43,383,3.8,AI              ,E-commerce,On Hold
390,Data Engineer      ,DataCorp    ,Mumbai    ,1214600,3-6    ,"Power BI, SQL, Tableau, Excel, Pandas                         ",BCA   ,Remote    ,114,453,3.5,AI              ,E-commerce,On Hold
392,Power BI Developer ,FutureAI    ,Indore    ,1018300,3-6    ,"Pandas, SQL, NumPy, Power BI, Statistics, Machine Learning    ",B.Tech,Full Time ,131,55,3.8,Business        ,IT        ,Closed 
394,Power BI Developer ,TechNova    ,Indore    ,1037000,2-5    ,"Machine Learning, Power BI, Excel, SQL, Python                ",B.Tech,Full Time ,43,335,3.7,Business        ,E-commerce,On Hold
395,Data Scientist     ,TechNova    ,Hyderabad ,796100,Fresher,"Tableau, Machine Learning, Pandas, NumPy, Power BI, Python    ",B.Tech,Internship,123,332,2.9,IT              ,Retail    ,On Hold
396,Business Analyst   ,InsightIQ   ,Chennai   ,847000,2-5    ,"SQL, Tableau, NumPy, Azure                                    ",MCA   ,Full Time ,115,299,3.1,AI              ,E-commerce,Closed 
398,BI Developer       ,VisionData  ,Chennai   ,738400,Fresher,"Statistics, Python, Pandas                                    ",MCA   ,Contract  ,114,357,3.6,IT              ,Healthcare,On Hold
401,ML Engineer        ,DataCorp    ,Hyderabad ,1003100,2-5    ,"Power BI, Statistics, Python, Pandas                          ",BSc   ,Contract  ,90,393,2.6,Data Engineering,Healthcare,Open   
402,Data Analyst       ,DataCorp    ,Pune      ,894000,5+     ,"Python, NumPy, Statistics                                     ",B.Tech,Internship,92,80,4.3,Business        ,E-commerce,Closed 
403,SQL Developer      ,VisionData  ,Indore    ,791200,0-2    ,"Power BI, Machine Learning, Statistics                        ",MCA   ,Contract  ,73,258,2.9,AI              ,Healthcare,On Hold
408,SQL Developer      ,FutureAI    ,Indore    ,802200,2-5    ,"Machine Learning, Tableau, Azure                              ",BSc   ,Internship,148,289,4.3,Data Engineering,E-commerce,Open   
409,Data Engineer      ,AnalyticsHub,Mumbai    ,898100,2-5    ,"Tableau, Azure, Power BI, Machine Learning, Excel             ",B.Tech,Internship,108,424,3.5,Analytics       ,IT        ,Closed 
412,Data Engineer      ,FutureAI    ,Mumbai    ,1144500,1-3    ,"SQL, Machine Learning, Tableau                                ",BSc   ,Remote    ,7,405,2.9,Data Engineering,Retail    ,Open   
414,Data Engineer      ,DataCorp    ,Delhi     ,1116800,2-5    ,"Power BI, Statistics, NumPy, Pandas                           ",BCA   ,Remote    ,86,276,2.6,Business        ,Healthcare,On Hold
415,ML Engineer        ,TechNova    ,Hyderabad ,833100,Fresher,"Power BI, Python, Tableau                                     ",MCA   ,Full Time ,30,337,4.8,IT              ,IT        ,Closed 
419,SQL Developer      ,TechNova    ,Delhi     ,1247600,5+     ,"Tableau, Python, Machine Learning                             ",BCA   ,Full Time ,68,283,4.9,Analytics       ,Finance   ,On Hold
420,Data Engineer      ,InsightIQ   ,Hyderabad ,1260500,3-6    ,"Tableau, Pandas, NumPy, Python                                ",MCA   ,Remote    ,10,0,4.5,Data Engineering,Healthcare,On Hold
423,Data Analyst       ,SmartSoft   ,Bhopal    ,729800,1-3    ,"Python, Azure, Power BI, Excel, Tableau, Pandas               ",MCA   ,Contract  ,99,90,4.6,Analytics       ,IT        ,Closed 
431,Business Analyst   ,FutureAI    ,Mumbai    ,940700,2-5    ,"Azure, Excel, SQL, Python, Pandas                             ",MCA   ,Remote    ,47,124,2.8,Analytics       ,IT        ,Open   
432,SQL Developer      ,FutureAI    ,Pune      ,926700,1-3    ,"Azure, Pandas, Machine Learning, Power BI, Tableau            ",BSc   ,Full Time ,132,300,4.1,IT              ,IT        ,Open   
433,Data Scientist     ,ByteWorks   ,Hyderabad ,1233700,5+     ,"Pandas, Machine Learning, Excel                               ",MCA   ,Remote    ,153,354,3.3,Data Engineering,E-commerce,Closed 
434,ML Engineer        ,AnalyticsHub,Chennai   ,1008100,3-6    ,"Pandas, Machine Learning, Power BI, Python, Excel             ",BCA   ,Internship,123,376,4.4,AI              ,Retail    ,Open   
435,BI Developer       ,SmartSoft   ,Hyderabad ,1281000,5+     ,"Power BI, Python, Machine Learning, Statistics, Pandas, Azure ",M.Tech,Contract  ,11,499,2.6,IT              ,Healthcare,Open   
436,Data Analyst       ,InsightIQ   ,Hyderabad ,472500,Fresher,"Tableau, Power BI, Machine Learning, Pandas                   ",B.Tech,Internship,97,335,4.5,Analytics       ,Healthcare,Open   
442,ML Engineer        ,ByteWorks   ,Hyderabad ,1302600,5+     ,"Tableau, Excel, SQL                                           ",BSc   ,Contract  ,77,381,4.5,AI              ,Finance   ,On Hold
447,SQL Developer      ,TechNova    ,Mumbai    ,1036400,3-6    ,"SQL, Pandas, Tableau, Azure                                   ",B.Tech,Internship,83,440,4.8,Business        ,Finance   ,Open   
449,Data Engineer      ,SmartSoft   ,Chennai   ,1236800,2-5    ,"Tableau, Excel, Python, SQL, Statistics, NumPy                ",M.Tech,Full Time ,23,147,4.1,Business        ,Healthcare,On Hold
452,Business Analyst   ,ByteWorks   ,Chennai   ,974400,2-5    ,"Pandas, Machine Learning, Azure, NumPy, SQL, Excel            ",MCA   ,Full Time ,21,280,4.1,Business        ,Finance   ,Closed 
454,Data Analyst       ,VisionData  ,Hyderabad ,453000,0-2    ,"Python, Statistics, SQL, Excel, Machine Learning, Power BI    ",BSc   ,Internship,51,46,2.5,Analytics       ,IT        ,Closed 
455,Data Analyst       ,VisionData  ,Bhopal    ,546300,Fresher,"SQL, Excel, Azure, Pandas                                     ",BSc   ,Contract  ,143,320,3.0,IT              ,E-commerce,Closed 
457,Business Analyst   ,FutureAI    ,Bhopal    ,994400,3-6    ,"Excel, Pandas, Tableau                                        ",BSc   ,Remote    ,173,473,4.9,IT              ,Healthcare,Open   
458,Data Analyst       ,AnalyticsHub,Indore    ,1115700,3-6    ,"NumPy, SQL, Machine Learning, Python, Tableau                 ",B.Tech,Contract  ,60,377,3.6,IT              ,E-commerce,Open   
460,ML Engineer        ,VisionData  ,Mumbai    ,971800,0-2    ,"Python, Excel, Machine Learning, Power BI, SQL                ",MCA   ,Full Time ,16,445,3.7,IT              ,IT        ,On Hold
461,ML Engineer        ,DataCorp    ,Indore    ,1247800,5+     ,"Excel, Power BI, SQL, NumPy                                   ",MCA   ,Contract  ,42,369,3.0,Business        ,Finance   ,On Hold
463,Business Analyst   ,FutureAI    ,Delhi     ,1003000,2-5    ,"Pandas, Azure, SQL                                            ",BSc   ,Remote    ,72,192,3.9,Business        ,IT        ,Closed 
470,Data Analyst       ,DataCorp    ,Hyderabad ,937200,3-6    ,"NumPy, Azure, SQL, Python                                     ",B.Tech,Remote    ,154,266,5.0,AI              ,Retail    ,Closed 
471,Data Engineer      ,VisionData  ,Delhi     ,1200600,3-6    ,"Azure, Pandas, Machine Learning, Power BI, NumPy              ",B.Tech,Contract  ,84,412,2.8,Business        ,Retail    ,On Hold
473,Business Analyst   ,TechNova    ,Pune      ,890400,2-5    ,"Pandas, SQL, Machine Learning, Excel, Azure, Python           ",B.Tech,Contract  ,172,280,5.0,Business        ,Finance   ,Closed 
474,Data Scientist     ,VisionData  ,Indore    ,1055600,0-2    ,"NumPy, Statistics, Excel                                      ",BSc   ,Remote    ,71,112,4.3,Business        ,IT        ,On Hold
476,Data Scientist     ,ByteWorks   ,Pune      ,839100,Fresher,"SQL, Tableau, Azure, Python, Pandas                           ",BSc   ,Remote    ,147,377,2.5,Analytics       ,E-commerce,On Hold
477,ML Engineer        ,DataCorp    ,Delhi     ,751500,Fresher,"Pandas, Azure, Machine Learning, Statistics                   ",M.Tech,Remote    ,80,74,4.5,AI              ,Finance   ,Closed 
478,BI Developer       ,SmartSoft   ,Hyderabad ,1060900,2-5    ,"Power BI, Tableau, Azure, Machine Learning, Pandas, Python    ",BSc   ,Remote    ,15,414,3.3,IT              ,Finance   ,On Hold
480,BI Developer       ,SmartSoft   ,Pune      ,1012500,3-6    ,"Tableau, Excel, Pandas, Python, SQL                           ",BCA   ,Remote    ,178,247,3.2,IT              ,Finance   ,Open   
484,Power BI Developer ,SmartSoft   ,Bhopal    ,1132800,3-6    ,"SQL, Machine Learning, Azure, Statistics                      ",M.Tech,Full Time ,53,494,4.1,Analytics       ,Finance   ,On Hold
485,ML Engineer        ,InsightIQ   ,Bhopal    ,1249800,3-6    ,"Python, Statistics, NumPy, Pandas                             ",BSc   ,Full Time ,21,63,3.8,AI              ,E-commerce,Open   
486,SQL Developer      ,ByteWorks   ,Mumbai    ,930500,3-6    ,"Python, Excel, Tableau, Azure, NumPy, Power BI                ",M.Tech,Internship,176,50,4.2,Analytics       ,Finance   ,Open   
489,Data Engineer      ,ByteWorks   ,Bengaluru ,1104700,0-2    ,"SQL, Statistics, Azure, Machine Learning, Tableau             ",BCA   ,Contract  ,2,50,3.4,IT              ,Retail    ,Open   
492,BI Developer       ,DataCorp    ,Bengaluru ,812300,2-5    ,"NumPy, Statistics, Tableau, Power BI, Excel                   ",BSc   ,Full Time ,162,40,2.7,IT              ,IT        ,Open   
494,Business Analyst   ,DataCorp    ,Mumbai    ,811300,Fresher,"Excel, Statistics, Python, Tableau, Azure                     ",BCA   ,Contract  ,13,216,3.7,IT              ,Healthcare,Open   
496,Data Engineer      ,InsightIQ   ,Delhi     ,988700,1-3    ,"Azure, NumPy, Machine Learning                                ",B.Tech,Full Time ,110,251,3.0,Data Engineering,E-commerce,Open   
501,ML Engineer        ,DataCorp    ,Pune      ,1092100,2-5    ,"Statistics, Power BI, Excel                                   ",B.Tech,Contract  ,49,475,2.9,Analytics       ,E-commerce,Open   
502,ML Engineer        ,ByteWorks   ,Pune      ,803900,2-5    ,"Python, Pandas, Statistics                                    ",B.Tech,Remote    ,164,26,3.3,AI              ,Healthcare,Closed 
506,BI Developer       ,InsightIQ   ,Bengaluru ,716900,Fresher,"SQL, Pandas, Azure, Excel, Statistics, Tableau                ",M.Tech,Full Time ,177,97,4.4,Business        ,Retail    ,On Hold
510,SQL Developer      ,AnalyticsHub,Mumbai    ,940900,1-3    ,"Statistics, SQL, Pandas                                       ",BCA   ,Remote    ,39,228,3.1,Business        ,Healthcare,Open   
511,BI Developer       ,TechNova    ,Indore    ,652100,0-2    ,"SQL, NumPy, Power BI, Excel, Azure, Machine Learning          ",BCA   ,Remote    ,175,311,3.0,IT              ,IT        ,Closed 
512,Data Scientist     ,VisionData  ,Delhi     ,806100,Fresher,"NumPy, Pandas, SQL, Machine Learning                          ",B.Tech,Full Time ,164,478,2.6,IT              ,IT        ,Closed 
514,Power BI Developer ,InsightIQ   ,Indore    ,615400,0-2    ,"Statistics, SQL, Python, Pandas, NumPy                        ",B.Tech,Internship,109,197,2.9,AI              ,Finance   ,On Hold
520,SQL Developer      ,InsightIQ   ,Indore    ,707500,0-2    ,"Pandas, Machine Learning, Python                              ",BSc   ,Internship,20,125,2.7,Data Engineering,Retail    ,Open   
524,Data Analyst       ,FutureAI    ,Hyderabad ,956600,3-6    ,"Excel, Tableau, Power BI                                      ",BCA   ,Full Time ,61,137,2.7,Data Engineering,E-commerce,Open   
526,SQL Developer      ,DataCorp    ,Bhopal    ,955400,5+     ,"Python, Pandas, NumPy, Tableau                                ",BCA   ,Internship,174,334,2.9,IT              ,E-commerce,On Hold
528,BI Developer       ,InsightIQ   ,Bhopal    ,805700,1-3    ,"Tableau, Statistics, SQL, Excel                               ",M.Tech,Contract  ,90,45,2.7,Business        ,Healthcare,Closed 
530,Business Analyst   ,DataCorp    ,Bengaluru ,943400,2-5    ,"Azure, Python, Excel                                          ",BCA   ,Remote    ,18,114,3.5,Business        ,IT        ,Closed 
536,ML Engineer        ,TechNova    ,Mumbai    ,715500,Fresher,"Pandas, Statistics, Power BI, Tableau                         ",BSc   ,Full Time ,77,459,3.3,Analytics       ,Retail    ,On Hold
540,Power BI Developer ,AnalyticsHub,Delhi     ,990900,0-2    ,"Python, Azure, Statistics, SQL, Power BI, Tableau             ",M.Tech,Remote    ,13,410,4.8,Business        ,Finance   ,On Hold
541,Data Scientist     ,VisionData  ,Bengaluru ,804400,Fresher,"Power BI, Pandas, Machine Learning, Tableau, SQL, Excel       ",M.Tech,Internship,82,104,2.7,Analytics       ,Retail    ,Open   
543,Data Scientist     ,SmartSoft   ,Bhopal    ,971500,Fresher,"Tableau, SQL, Power BI                                        ",BCA   ,Contract  ,67,458,3.0,Analytics       ,Retail    ,Closed 
545,Business Analyst   ,FutureAI    ,Bhopal    ,641300,0-2    ,"SQL, Machine Learning, Statistics                             ",M.Tech,Full Time ,137,11,3.8,IT              ,Finance   ,Closed 
546,BI Developer       ,FutureAI    ,Chennai   ,827700,0-2    ,"Excel, Python, Machine Learning                               ",B.Tech,Contract  ,141,333,3.2,Business        ,Retail    ,On Hold
551,BI Developer       ,TechNova    ,Indore    ,818800,2-5    ,"SQL, Azure, NumPy, Statistics, Tableau, Power BI              ",BSc   ,Internship,103,18,4.7,Data Engineering,IT        ,Closed 
556,SQL Developer      ,VisionData  ,Hyderabad ,1055800,2-5    ,"SQL, NumPy, Python                                            ",B.Tech,Contract  ,53,416,4.0,Data Engineering,E-commerce,Closed 
561,Data Engineer      ,FutureAI    ,Indore    ,1501700,5+     ,"Excel, Tableau, NumPy                                         ",B.Tech,Full Time ,47,257,4.8,Data Engineering,Retail    ,On Hold
563,SQL Developer      ,DataCorp    ,Indore    ,829800,Fresher,"Azure, Machine Learning, NumPy                                ",B.Tech,Contract  ,58,268,3.8,IT              ,IT        ,Open   
567,BI Developer       ,InsightIQ   ,Bengaluru ,937400,2-5    ,"NumPy, Machine Learning, Tableau, Python, Pandas, Excel       ",BSc   ,Full Time ,75,7,3.6,IT              ,Healthcare,On Hold
569,Power BI Developer ,VisionData  ,Delhi     ,689600,Fresher,"Tableau, Excel, Python                                        ",BSc   ,Contract  ,152,159,2.9,Business        ,Healthcare,On Hold
571,Power BI Developer ,DataCorp    ,Pune      ,915000,3-6    ,"NumPy, Machine Learning, Pandas, Excel, Azure                 ",BSc   ,Internship,148,262,3.4,Data Engineering,E-commerce,On Hold
575,Business Analyst   ,AnalyticsHub,Chennai   ,925300,2-5    ,"Azure, SQL, Pandas, Statistics, Machine Learning, Python      ",BSc   ,Contract  ,170,51,4.9,Business        ,Healthcare,On Hold
579,ML Engineer        ,DataCorp    ,Pune      ,1317700,5+     ,"Excel, SQL, Statistics, Azure                                 ",MCA   ,Remote    ,16,31,4.0,Analytics       ,IT        ,On Hold
581,Data Engineer      ,VisionData  ,Bhopal    ,1013600,1-3    ,"SQL, Python, Azure, NumPy                                     ",BCA   ,Remote    ,48,426,3.0,Business        ,E-commerce,Closed 
583,Business Analyst   ,FutureAI    ,Bhopal    ,846500,3-6    ,"Python, Excel, Tableau, Pandas, Power BI                      ",M.Tech,Internship,132,477,4.0,AI              ,Retail    ,On Hold
584,Data Engineer      ,VisionData  ,Bengaluru ,1052300,0-2    ,"Statistics, SQL, NumPy                                        ",BSc   ,Full Time ,35,104,3.9,AI              ,IT        ,Open   
587,ML Engineer        ,AnalyticsHub,Bhopal    ,1017800,3-6    ,"Azure, Machine Learning, Statistics                           ",B.Tech,Internship,105,382,4.4,Data Engineering,E-commerce,Open   
588,BI Developer       ,TechNova    ,Mumbai    ,728500,1-3    ,"Excel, Python, SQL                                            ",M.Tech,Internship,74,66,4.0,Business        ,IT        ,On Hold
591,SQL Developer      ,TechNova    ,Bengaluru ,974500,1-3    ,"Python, Excel, NumPy, Machine Learning                        ",M.Tech,Remote    ,76,423,4.9,Analytics       ,Healthcare,On Hold
592,Power BI Developer ,TechNova    ,Bengaluru ,927000,Fresher,"NumPy, Python, Pandas, Excel, Azure, Statistics               ",M.Tech,Contract  ,6,465,4.0,AI              ,Healthcare,On Hold
